id,organization,country_code,country_name,postal_code,city,company_size_category,employees,economic_sector_EN,economic_sector_DE,number_of_balances,balance1_type_code,balance1_version,balance1_audit_type,balance1_valid_until_date,balance1_valid_until_year,balance1_year,balance1_score,balance1_documents,balance2_type_code,balance2_version,balance2_audit_type,balance2_valid_until_date,balance2_valid_until_year,balance2_year,balance2_score,balance2_documents,balance3_type_code,balance3_version,balance3_audit_type,balance3_valid_until_date,balance3_valid_until_year,balance3_year,balance3_score,balance3_documents,balance4_type_code,balance4_version,balance4_audit_type,balance4_valid_until_date,balance4_valid_until_year,balance4_year,balance4_score,balance4_documents,balance5_type_code,balance5_version,balance5_audit_type,balance5_valid_until_date,balance5_valid_until_year,balance5_year,balance5_score,balance5_documents,balance6_type_code,balance6_version,balance6_audit_type,balance6_valid_until_date,balance6_valid_until_year,balance6_year,balance6_score,balance6_documents,balance7_type_code,balance7_version,balance7_audit_type,balance7_valid_until_date,balance7_valid_until_year,balance7_year,balance7_score,balance7_documents,balance8_type_code,balance8_version,balance8_audit_type,balance8_valid_until_date,balance8_valid_until_year,balance8_year,balance8_score,balance8_documents
14916,Ulmer Weltladen,DE,Germany,89073,Ulm,Micro (≤10),3-10,Trade / Consumption,Handel / Konsum,1.0,M5.0,Compact,Peer,28-02-2021,2021.0,2019.0,,Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14691,Ulrike Häussler,DE,Germany,68219,Mannheim,Micro (≤10),1-2,Consulting,Beratung / Consulting,2.0,4.1,Standard,Desk,,,,,Report,M5.0,Compact,Desk,31-05-2021,2021.0,2019.0,443.0,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14983,Universität Kassel Hessische Staatsdomäne,DE,Germany,34393,Grebenstein,Small (≤50),11-25,Research / Development / Science,Forschung / Entwicklung / Wissenschaft,1.0,M5.0,Full,Peer,31-12-2021,2021.0,2019.0,507,Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14977,Unser Kastanienhof,DE,Germany,34289,Zierenberg-Oberelsungen,Micro (≤10),3-10,Nutrition / Agriculture / Forestry,Nahrungsmittel / Land /  Forstwirtschaft,1.0,M5.0,Full,Peer,31-12-2021,2021.0,2019.0,615,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45134,Unternehmensberatung & Training Dr. Sukowski,DE,Germany,12623,Berlin,Micro (≤10),1-2,Fiscal Advice / Auditing,Steuerberatung / Wirtschaftsprüfung,1.0,4.1,Standard,Peer,31-12-2017,2017.0,2015.0,387,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74298,Unternehmensberatung Hagmann,AT,Austria,3123,Großrust,Micro (≤10),1-2,Consulting,Beratung / Consulting,1.0,M5.0,Compact,Desk,31-03-2025,2025.0,2023.0,449,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14757,UnternehmensGrün e.V.,DE,Germany,10117,Berlin,Micro (≤10),3-10,Associations / Societies,Vereine,2.0,4.1,Standard,Peer,31-12-2017,2017.0,2015.0,601,Report+Certificate,4.1,Standard,On site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124485,UnternehmensSinn PartG,DE,Germany,10179,Berlin,Micro (≤10),1-2,Consulting,Beratung / Consulting,1.0,M5.0,Compact,Peer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25349,UnternehmensSinn PartGes,DE,Germany,10585,Berlin,Micro (≤10),1-2,Consulting,Beratung / Consulting,1.0,M5.0,Compact,Peer,28-02-2022,2022.0,2020.0,421,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83220,upDATE Gesellschaft für Beratung und Training mbH,DE,Germany,90449,Nürnberg,Micro (≤10),3-10,Consulting,Beratung / Consulting,1.0,M5.0,Compact,Peer,30-09-2024,2024.0,2022.0,287,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92383,Urbaser S.A,ES,Spain,38110,Santa Cruz de Tenerife,,,Other,Sonstige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66816,Urpunkt,CH,Switzerland,3012,Bern,Micro (≤10),1-2,Consulting,Beratung / Consulting,1.0,M5.0,Compact,Desk,31-03-2024,2024.0,2022.0,236,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14876,Urte Töpfer – Wirtschaften mit Menschen,DE,Germany,10827,Berlin,Micro (≤10),1-2,Consulting,Beratung / Consulting,2.0,4.1,Standard,Desk,31-10-2016,2016.0,2014.0,458,Report+Attestation,4.1,Standard,Desk,31-10-2019,2019.0,2017.0,451.0,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92463,USS,ES,Spain,35010,Las Palmas de Gran Canaria,Micro (≤10),1-2,Other,Sonstige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14795,Vägen Ut! Kooperativen,SE,Sweden,41458,Göteborg,Mid (≤250),51-100,Craft,Handwerk,2.0,4.1,Standard,Desk,,,,,Report,M5.0,Full,On site,30-04-2022,2022.0,2020.0,660.0,Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40899,Vanovi Design,DE,Germany,12437,Berlin,Micro (≤10),3-10,Media,Medien,1.0,M5.0,Compact,Peer,31-08-2023,2023.0,2021.0,304,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14917,Vaude,DE,Germany,88069,Tettnang,Large (>250),>250,Textile,Textilbranche,3.0,4.1,Standard,Desk,28-02-2015,2015.0,2013.0,480,Report+Attestation,4.1,Standard,Desk,31-01-2017,2017.0,2015.0,502.0,Report+Attestation,M5.0,Full,On site,30-03-2020,2020.0,2018.0,631.0,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14749,ver.de für nachhaltige Entwicklung e.G.,DE,Germany,80634,München,Micro (≤10),1-2,Insurance,Versicherung,2.0,M5.0,Compact,Peer,31-07-2021,2021.0,2019.0,530,Report+Certificate,M5.0,Compact,Desk,31-03-2024,2024.0,2022.0,597.0,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44757,Verein freipflanzen,AT,Austria,6020,Innsbruck,Micro (≤10),1-2,Nutrition / Agriculture / Forestry,Nahrungsmittel / Land /  Forstwirtschaft,1.0,4.1,Standard,Peer,15-09-2016,2016.0,2014.0,616,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37618,Vereinigte Volksbank eG,DE,Germany,33034,Brakel,Mid (≤250),101-250,Banking,Banken,1.0,M5.0,Compact,Peer,31-05-2023,2023.0,2021.0,355,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92461,"Veritable, SL",ES,Spain,08028,Barcelona,Micro (≤10),1-2,Other,Sonstige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143256,Vermessung Schubert ZT GmbH,AT,Austria,3100,St. Pölten,Mid (≤250),51-100,Services,Dienstleistung,1.0,M5.0,Full,Peer,31-10-2025,2025.0,2023.0,292,Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36795,Veronika Lamprecht GAIA-Akademie,AT,Austria,4112,St. Gotthard i. M.,Micro (≤10),1-2,Consulting,Beratung / Consulting,1.0,4.0,Standard,Desk,30-12-2013,2013.0,2011.0,622,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143242,Versicherungsagentur Halmenschlager GmbH,AT,Austria,3071,Böheimkirchen,Micro (≤10),3-10,Insurance,Versicherung,1.0,M5.0,Full,Peer,31-10-2025,2025.0,2023.0,163,Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82861,vhs Kempten,DE,Germany,87435,Kempten,Small (≤50),26-50,Education / University / Polytechnic / Schools,Bildung / Universität / FH / Schulen,1.0,M5.0,Full,Peer,31-07-2024,2024.0,2022.0,446,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153963,viadee Unternehmensberatung AG,DE,Germany,48147,Münster,Mid (≤250),101-250,Consulting,Beratung / Consulting,1.0,M5.0,Full,On site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38378,Videotechnik Ing. Friedel HANS e.U.,AT,Austria,2380,Perchtoldsdorf,Micro (≤10),3-10,Craft,Handwerk,1.0,4.0,Standard,Desk,31-12-2014,2014.0,2012.0,617,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92375,Viña ecológica Miguel Poveda Justamante,ES,Spain,03640,Monòver,,,Other,Sonstige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21406,Vinzenz Service GmbH,DE,Germany,72488,Sigmaringen,Mid (≤250),101-250,Services,Dienstleistung,2.0,M5.0,Full,On site,31-10-2020,2020.0,2018.0,254,Report+Attestation,M5.0,Full,Desk,31-12-2022,2022.0,2020.0,372.0,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102365,Vinzenz Service GmbH,DE,Germany,88630,Sigmaringen,Mid (≤250),51-100,Tourism / Hotel / Catering,Tourismus / Hotel / Gastronomie,1.0,M5.0,Full,On site,30-06-2025,2025.0,2023.0,432,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93793,Vision11 GmbH,DE,Germany,80336,München,Mid (≤250),51-100,Consulting,Beratung / Consulting,1.0,M5.0,Full,On site,31-12-2024,2024.0,2022.0,100,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25050,visuellverstehen GmbH,DE,Germany,24937,Flensburg,Small (≤50),11-25,EDP / IT,EDV / IT,2.0,M5.0,Compact,On site,31-03-2023,2023.0,2021.0,405,Report+Attestation,M5.0,Full,Desk,31-05-2025,2025.0,2023.0,476.0,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15653,Vitark NV,BE,Belgium,9041,Oostakker,Micro (≤10),1-2,Consulting,Beratung / Consulting,1.0,M5.0,Compact,Desk,31-07-2022,2022.0,2020.0,348,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94595,Vivat Lingua! Sprachtrainingsprogramme GmbH,DE,Germany,72072,Tübingen,Small (≤50),11-25,Education / University / Polytechnic / Schools,Bildung / Universität / FH / Schulen,1.0,M5.0,Compact,On site,31-12-2024,2024.0,2022.0,469,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14962,Voelkel GmbH,DE,Germany,29478,Höhbeck,Mid (≤250),101-250,Nutrition / Agriculture / Forestry,Nahrungsmittel / Land /  Forstwirtschaft,2.0,M5.0,Full,On site,31-10-2022,2022.0,2020.0,584,Report+Attestation,M5.0,Full,On site,31-05-2025,2025.0,2023.0,663.0,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45136,Volkshilfe Tirol,AT,Austria,6020,Innsbruck,Mid (≤250),51-100,Health / Social Affairs / Nursing,Gesundheitswesen / Soziales / Pflege,1.0,4.0,Standard,Peer,30-06-2015,2015.0,2013.0,504,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61662,Vollkornbäckerei Barth GmbH,DE,Germany,56332,Niederfell,Small (≤50),26-50,Nutrition / Agriculture / Forestry,Nahrungsmittel / Land /  Forstwirtschaft,1.0,M5.0,Compact,On site,30-06-2024,2024.0,2022.0,395,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14877,Vollkornbäckerei Niemand GmbH,DE,Germany,58093,Hagen,Small (≤50),26-50,Craft,Handwerk,1.0,M5.0,Compact,Peer,31-10-2020,2020.0,2018.0,417,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44965,Vorarlberger Gemeindeverband,AT,Austria,6850,Dornbirn,Micro (≤10),3-10,Public Administration,Öffentliche Verwaltung,1.0,4.1,Standard,Peer,30-09-2018,2018.0,2016.0,767,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124636,Vorarlberger Landes-Versicherung V.a.G.,AT,Austria,6900,Bregenz,Mid (≤250),101-250,Insurance,Versicherung,1.0,M5.0,Full,On site,31-08-2025,2025.0,2023.0,287,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14972,Vorarlberger Landesversicherung V.a.G,AT,Austria,6900,Bregenz,Mid (≤250),101-250,Finance,Finanzen,1.0,M5.0,Compact,On site,31-07-2022,2022.0,2020.0,247,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101572,w e i s s Architekten,DE,Germany,85072,Eichstätt,Small (≤50),11-25,Construction / Architecture,Baugewerbe / Architektur,1.0,M5.0,Compact,Peer,31-07-2025,2025.0,2023.0,274,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45138,Walch Bewegt GmbH,AT,Austria,6700,Bludenz,Micro (≤10),3-10,Trade / Consumption,Handel / Konsum,1.0,4.1,Standard,Peer,31-05-2016,2016.0,2014.0,638,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41075,Waldkindergarten St. Andrä,AT,Austria,3423,Wördern,Micro (≤10),3-10,Education / University / Polytechnic / Schools,Bildung / Universität / FH / Schulen,1.0,4.1,Standard,Desk,30-06-2015,2015.0,2013.0,774,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14777,Waldorfschulverein Freiburg St. Georgen,DE,Germany,79111,Freiburg,Mid (≤250),51-100,Education / University / Polytechnic / Schools,Bildung / Universität / FH / Schulen,2.0,4.1,Standard,Peer,30-05-2019,2019.0,2017.0,777,Report+Certificate,M5.0,Compact,Peer,31-12-2020,2020.0,2018.0,716.0,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14878,Waldorfschulverein Wetterau e.V.,DE,Germany,61231,Bad Nauheim,Mid (≤250),51-100,Education / University / Polytechnic / Schools,Bildung / Universität / FH / Schulen,1.0,M5.0,Full,On site,30-05-2020,2020.0,2018.0,632,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14918,Waldtraud Dietrich,AT,Austria,6414,Mieming,Micro (≤10),1-2,Consulting,Beratung / Consulting,1.0,M5.0,Compact,Desk,31-12-2020,2020.0,2018.0,312,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14693,Wasmuth & Hörstel,DE,Germany,56170,Bendorf,Micro (≤10),1-2,Services,Dienstleistung,2.0,M5.0,Full,On site,31-10-2020,2020.0,2018.0,325,Report+Attestation,M5.0,Compact,Desk,31-08-2023,2023.0,2021.0,457.0,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14779,WBS TRAINING AG,DE,Germany,12099,Berlin,Large (>250),>250,Education / University / Polytechnic / Schools,Bildung / Universität / FH / Schulen,3.0,4.1,Standard,Desk,30-11-2018,2018.0,2016.0,272,Report+Attestation,M5.0,Full,On site,31-01-2022,2022.0,2020.0,356.0,Report+Attestation,M5.0,Full,On site,28-02-2026,2026.0,2024.0,446.0,Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37562,Weingut Jurtschitsch,AT,Austria,3550,Langenlois,Small (≤50),26-50,Nutrition / Agriculture / Forestry,Nahrungsmittel / Land /  Forstwirtschaft,1.0,M5.0,Compact,Peer,30-06-2023,2023.0,2021.0,496,Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14694,Weiz Stadtmarketing KG,AT,Austria,8160,A-Weiz,Micro (≤10),3-10,Art / Culture / Entertainment,Kunst / Kultur / Unterhaltung,2.0,4.1,Standard,Peer,30-06-2015,2015.0,2013.0,555,Report+Certificate,M5.0,Full,On site,31-07-2021,2021.0,2019.0,626.0,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45140,"wellYunit, Sabine Siehl e.K.",DE,Germany,20251,Hamburg,Micro (≤10),1-2,Internet / Multimedia,Internet / Multimedia,1.0,4.1,Standard,Peer,28-02-2016,2016.0,2014.0,341,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38148,Weltladen Lienz,AT,Austria,9900,Lienz,Micro (≤10),3-10,Trade / Consumption,Handel / Konsum,2.0,4.1,Standard,Peer,31-05-2018,2018.0,2016.0,464,Report+Certificate,M5.0,Compact,Desk,31-08-2023,2023.0,2021.0,550.0,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41212,Weltweitwandern GmbH,AT,Austria,8020,Graz,Micro (≤10),3-10,Tourism / Hotel / Catering,Tourismus / Hotel / Gastronomie,1.0,4.1,Standard,Desk,30-12-2015,2015.0,2013.0,425,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115469,WERKHAUS Design + Produktion GmbH,DE,Germany,29389,Bad Bodenteich,Mid (≤250),101-250,Other,Sonstige,1.0,M5.0,Compact,Peer,31-03-2025,2025.0,2023.0,568,Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14879,werkzwei – Lutz Dudek,DE,Germany,33602,Bielefeld,Micro (≤10),1-2,Services,Dienstleistung,1.0,M5.0,Compact,Peer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77336,Werner Furtner Consulting,DE,Germany,83533,Edling,Micro (≤10),1-2,Consulting,Beratung / Consulting,2.0,M5.0,Compact,Peer,31-01-2022,2022.0,2020.0,379,Report+Certificate,M5.0,Full,Peer,30-06-2024,2024.0,2022.0,461.0,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35667,Wertachtal-Werkstätten gGmbH,DE,Germany,87600,Kaufbeuren,Mid (≤250),101-250,Health / Social Affairs / Nursing,Gesundheitswesen / Soziales / Pflege,2.0,M5.0,Full,Peer,31-07-2023,2023.0,2021.0,291,Report+Certificate,M5.0,Full,On site,31-12-2025,2025.0,2023.0,327.0,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14715,Werte-voller-Leben GmbH & Co KG,DE,Germany,86356,Steppach/Neusäss,Micro (≤10),3-10,Health / Social Affairs / Nursing,Gesundheitswesen / Soziales / Pflege,1.0,M5.0,Full,Peer,31-07-2022,2022.0,2020.0,129,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14880,WeShareIT-Ulrich Lang,DE,Germany,74348,Lauffen am Neckar,Micro (≤10),1-2,Consulting,Beratung / Consulting,2.0,M5.0,Full,Desk,31-01-2018,2018.0,2016.0,500,Report+Attestation,M5.0,Compact,Desk,30-01-2020,2020.0,2018.0,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25379,Westerwald-Brauerei H.Schneider GmbH & Co.KG,DE,Germany,57627,Hachenburg,Mid (≤250),51-100,Nutrition / Agriculture / Forestry,Nahrungsmittel / Land /  Forstwirtschaft,2.0,M5.0,Compact,On site,30-06-2023,2023.0,2021.0,302,Report+Attestation,M5.0,Full,On site,30-06-2025,2025.0,2023.0,416.0,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14956,"Westphal & Baade, Abyme GbR",DE,Germany,10967,Berlin,Micro (≤10),1-2,Trade / Consumption,Handel / Konsum,1.0,M5.0,Compact,Peer,28-02-2022,2022.0,2020.0,303,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35606,WEtell GmbH,DE,Germany,79106,Freiburg,Micro (≤10),3-10,Telecommunication,Telekommunikation,2.0,M5.0,Full,On site,30-09-2023,2023.0,2021.0,470,Report+Attestation,M5.0,Full,On site,31-10-2025,2025.0,2023.0,547.0,Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92341,WeWater,ES,Spain,38480,Buenavista,,,Other,Sonstige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24791,WFG Bornheim,DE,Germany,53332,Bornheim,Micro (≤10),3-10,Services,Dienstleistung,2.0,M5.0,Full,On site,28-02-2023,2023.0,2021.0,306,Report+Attestation,M5.0,Full,On site,31-10-2025,2025.0,2023.0,367.0,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14919,Wiedemann Jörn,DE,Germany,86984,Prem,Micro (≤10),1-2,Consulting,Beratung / Consulting,4.0,4.1,Standard,Desk,25-03-2016,2016.0,2014.0,510,Report+Attestation,M5.0,Compact,Desk,30-11-2020,2020.0,2018.0,457.0,Report+Attestation,M5.0,Full,Peer,31-07-2023,2023.0,2021.0,447.0,Report+Certificate,M5.0,Full,On site,31-10-2025,2025.0,2023.0,399.0,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16161,Wiehag Holding GmbH,AT,Austria,4950,Altheim,Mid (≤250),101-250,Construction / Architecture,Baugewerbe / Architektur,1.0,M5.0,Compact,Peer,31-05-2022,2022.0,2020.0,520,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48061,Wildbad Rothenburg Evgl. Tagungsstätte KdöR,DE,Germany,91541,Rothenburg ob der Tauber,Small (≤50),26-50,Tourism / Hotel / Catering,Tourismus / Hotel / Gastronomie,1.0,M5.0,Compact,On site,29-02-2024,2024.0,2022.0,500,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47816,Willert Holding GmbH,DE,Germany,86167,Augsburg,Micro (≤10),1-2,Real Estate / Facility Management,Immobilien / Facility Management,1.0,M5.0,Full,Peer,31-10-2023,2023.0,2021.0,183,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112793,Willmes und Partner,DE,Germany,59759,Arnsberg,Small (≤50),11-25,Consulting,Beratung / Consulting,1.0,M5.0,Full,Peer,25-09-2025,2025.0,2023.0,263,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30343,Windkraft Simonsfeld AG,AT,Austria,2115,Ernstbrunn,Mid (≤250),51-100,Energy,Energiewirtschaft,2.0,M5.0,Full,On site,30-06-2023,2023.0,2021.0,562,Report+Attestation,M5.0,Full,On site,30-04-2025,2025.0,2023.0,632.0,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14799,Winkler Solar GmbH,AT,Austria,6800,Feldkirch,Small (≤50),11-25,Energy,Energiewirtschaft,1.0,M5.0,Compact,Peer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111946,Wino Biolandbau GmbH&Co.KG,DE,Germany,74336,Brackenheim,Small (≤50),11-25,Nutrition / Agriculture / Forestry,Nahrungsmittel / Land /  Forstwirtschaft,1.0,M5.0,Compact,Peer,31-07-2025,2025.0,2023.0,520,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24901,Wipptalreisen OHG,IT,Italy,39049,Pfitsch,Micro (≤10),3-10,Transport / Logistics,Verkehr / Transport / Logistik,1.0,M5.0,Compact,Peer,21-12-2022,2022.0,2020.0,266,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14991,Wir Kinder der Erde – Wildnisschule Bayern,DE,Germany,86938,Schondorf,Micro (≤10),1-2,Seminar / Fair provider,Seminar- / Messeanbieter,1.0,M5.0,Compact,Peer,13-11-2022,2022.0,2020.0,356,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45142,WirkWandel Impuls GmbH,DE,Germany,12435,Berlin,Micro (≤10),3-10,Consulting,Beratung / Consulting,1.0,4.1,Standard,Peer,31-12-2017,2017.0,2015.0,487,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102421,Wirtschaftsförderung Münster GmbH,DE,Germany,48149,Münster,Small (≤50),11-25,Other,Sonstige,1.0,M5.0,Full,On site,31-10-2025,2025.0,2023.0,233,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14881,Wissenschaftsladen Hannover e.V.,DE,Germany,30451,Hannover,Micro (≤10),1-2,Education / University / Polytechnic / Schools,Bildung / Universität / FH / Schulen,1.0,4.1,Standard,Peer,30-09-2019,2019.0,2017.0,598,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
